R/ro;h/ro;Error_Inner_Thin;Error_Outer_Thin;Error_Inner_Thick;Error_Outer_Thick
27.4;0.023809524;-1.06356;1.0447;0.923896;-1.18992
27.4;0.024390244;-1.07139;1.05299;0.932064;-1.19798
27.4;0.025;-1.07885;1.06073;0.939669;-1.20568
27.4;0.025641026;-1.08724;1.06886;0.947668;-1.21432
27.4;0.026315789;-1.09555;1.07487;0.953527;-1.22288
27.4;0.027027027;-1.09952;1.0812;0.959706;-1.22713
27.4;0.027777778;-1.10372;1.08627;0.964606;-1.23162
27.4;0.028571429;-1.10608;1.0908;0.968954;-1.23428
27.4;0.029411765;-1.10859;1.09387;0.971838;-1.2371
27.4;0.03030303;-1.17912;1.18422;1.06209;-1.30806
27.4;0.03125;-1.19045;1.18223;1.05988;-1.31977
27.4;0.032258065;-1.18893;1.18136;1.05878;-1.31862
27.4;0.033333333;-1.18484;1.17978;1.05696;-1.31493
27.4;0.034482759;-1.18264;1.17742;1.05433;-1.31317
27.4;0.035714286;-1.17383;1.17245;1.04906;-1.30482
27.4;0.037037037;-1.16001;1.16275;1.03905;-1.29149
27.4;0.038461538;-1.14506;1.1538;1.02975;-1.27707
27.4;0.04;-1.12714;1.14058;1.01617;-1.25972
27.4;0.041666667;-1.1683;1.18338;1.05864;-1.30158
27.4;0.043478261;-1.14279;1.16434;1.03915;-1.27675
27.4;0.045454545;-1.11236;1.14486;1.01918;-1.24706
27.4;0.047619048;-1.07834;1.11924;0.993035;-1.21384
27.4;0.05;-1.03904;1.09098;0.964182;-1.17543
27.4;0.052631579;-1.03762;1.10637;0.978982;-1.17506
27.4;0.055555556;-0.986907;1.06698;0.938855;-1.12546
27.4;0.058823529;-0.92715;1.03033;0.901402;-1.06695
27.4;0.0625;-0.89436;1.01872;0.888911;-1.03562
27.4;0.066666667;-0.821302;0.978255;0.847423;-0.964189
27.4;0.071428571;-0.76539;0.953863;0.821881;-0.910196
27.4;0.076923077;-0.671346;0.90315;0.769809;-0.818357
27.4;0.083333333;-0.584237;0.872887;0.737993;-0.733895
27.4;0.090909091;-0.481153;0.843214;0.706488;-0.634005
27.4;0.1;-0.335643;0.795994;0.657043;-0.492387
27.4;0.111111111;-0.195396;0.792107;0.650499;-0.357103
27.4;0.125;0.00975211;0.785708;0.640761;-0.158353
27.4;0.142857143;0.269944;0.827621;0.678426;0.0931849
27.4;0.166666667;0.663965;0.933344;0.77852;0.474935
27.4;0.2;1.30488;1.18722;1.02461;1.09706
27.5;0.02;-0.830266;0.815959;0.696582;-0.954079
27.5;0.020408163;-0.865193;0.846908;0.727474;-0.989199
27.5;0.020833333;-0.983574;0.962928;0.843537;-1.10788
27.5;0.021276596;-1.01164;0.992886;0.873429;-1.13614
27.5;0.02173913;-1.02253;1.00258;0.883027;-1.14722
27.5;0.022222222;-1.03415;1.0153;0.895651;-1.15903
27.5;0.022727273;-1.04326;1.0244;0.904647;-1.16833
27.5;0.023255814;-1.05256;1.03392;0.914063;-1.17784
27.5;0.023809524;-1.06084;1.04229;0.922308;-1.18634
27.5;0.024390244;-1.06879;1.05035;0.930246;-1.19451
27.5;0.025;-1.07584;1.05784;0.93761;-1.2018
27.5;0.025641026;-1.08408;1.06597;0.945604;-1.21028
27.5;0.026315789;-1.09221;1.07198;0.951458;-1.21868
27.5;0.027027027;-1.09657;1.07725;0.956578;-1.22331
27.5;0.027777778;-1.10003;1.08283;0.961985;-1.22704
27.5;0.028571429;-1.10219;1.08733;0.966311;-1.22951
27.5;0.029411765;-1.10448;1.0898;0.968597;-1.23212
27.5;0.03030303;-1.17416;1.17806;1.05675;-1.30222
27.5;0.03125;-1.18226;1.17961;1.05809;-1.31069
27.5;0.032258065;-1.18445;1.17591;1.05416;-1.31326
27.5;0.033333333;-1.18221;1.17814;1.05614;-1.31142
27.5;0.034482759;-1.17725;1.17245;1.05018;-1.30689
27.5;0.035714286;-1.16964;1.1667;1.04413;-1.29975
27.5;0.037037037;-1.15436;1.15761;1.03473;-1.28495
27.5;0.038461538;-1.14234;1.15006;1.02684;-1.27346
27.5;0.04;-1.12119;1.13523;1.01164;-1.25288
27.5;0.041666667;-1.16195;1.17751;1.05359;-1.29433
27.5;0.043478261;-1.13647;1.15833;1.03396;-1.26953
27.5;0.045454545;-1.1056;1.13913;1.01428;-1.23939
27.5;0.047619048;-1.0721;1.11289;0.987509;-1.2067
27.5;0.05;-1.03231;1.08443;0.958461;-1.1678
27.5;0.052631579;-1.03091;1.10014;0.973576;-1.16745
27.5;0.055555556;-0.979016;1.06108;0.933787;-1.11666
27.5;0.058823529;-0.920501;1.02365;0.895549;-1.05938
27.5;0.0625;-0.887054;1.01301;0.884042;-1.02739
27.5;0.066666667;-0.814722;0.968353;0.838348;-0.956682
27.5;0.071428571;-0.758055;0.948415;0.817269;-0.901927
27.5;0.076923077;-0.669179;0.893614;0.761105;-0.815255
27.5;0.083333333;-0.579696;0.866945;0.73289;-0.728408
27.5;0.090909091;-0.475835;0.836038;0.700152;-0.627729
27.5;0.1;-0.329368;0.790373;0.652268;-0.485141
27.5;0.111111111;-0.190538;0.787282;0.646525;-0.35126
27.5;0.125;0.0142773;0.784472;0.640385;-0.152821
27.5;0.142857143;0.275794;0.825132;0.676802;0.100073
27.5;0.166666667;0.667411;0.932668;0.778719;0.479456
27.5;0.2;1.30736;1.18489;1.02317;1.10067
27.6;0.02;-0.828322;0.815182;0.696624;-0.951284
27.6;0.020408163;-0.922455;0.906239;0.787696;-1.04568
27.6;0.020833333;-0.884458;0.869718;0.751034;-1.00779
27.6;0.021276596;-1.01004;0.991009;0.872369;-1.13369
27.6;0.02173913;-1.02105;1.00072;0.881986;-1.14488
27.6;0.022222222;-1.0328;1.0126;0.893766;-1.15682
27.6;0.022727273;-1.0418;1.02192;0.902984;-1.16602
27.6;0.023255814;-1.05052;1.03168;0.912635;-1.17494
27.6;0.023809524;-1.05868;1.03982;0.92066;-1.18332
27.6;0.024390244;-1.06649;1.04765;0.928368;-1.19135
27.6;0.025;-1.07341;1.05515;0.935733;-1.1985
27.6;0.025641026;-1.08069;1.06303;0.94348;-1.20604
27.6;0.026315789;-1.08701;1.06929;0.949585;-1.21261
27.6;0.027027027;-1.09283;1.0743;0.954443;-1.2187
27.6;0.027777778;-1.09638;1.07906;0.959032;-1.22254
27.6;0.028571429;-1.09804;1.08325;0.963049;-1.2245
27.6;0.029411765;-1.0995;1.08569;0.965295;-1.22627
27.6;0.03030303;-1.17402;1.17568;1.0552;-1.30122
27.6;0.03125;-1.18367;1.17176;1.05105;-1.31124
27.6;0.032258065;-1.17968;1.17136;1.05042;-1.30761
27.6;0.033333333;-1.17751;1.17353;1.05234;-1.30586
27.6;0.034482759;-1.17191;1.16743;1.04597;-1.30068
27.6;0.035714286;-1.16437;1.16194;1.04019;-1.2936
27.6;0.037037037;-1.14797;1.15277;1.03071;-1.27769
27.6;0.038461538;-1.13598;1.14476;1.02236;-1.26622
27.6;0.04;-1.11529;1.12943;1.00665;-1.2461
27.6;0.041666667;-1.15565;1.17159;1.04848;-1.28715
27.6;0.043478261;-1.13021;1.15226;1.02871;-1.26239
27.6;0.045454545;-1.09938;1.1329;1.00887;-1.23228
27.6;0.047619048;-1.06541;1.10696;0.982391;-1.19912
27.6;0.05;-1.02564;1.07833;0.953173;-1.16023
27.6;0.052631579;-1.02312;1.09385;0.968108;-1.15875
27.6;0.055555556;-0.972393;1.05513;0.928659;-1.10913
27.6;0.058823529;-0.913907;1.0175;0.89022;-1.05188
27.6;0.0625;-0.881179;1.00664;0.87849;-1.02061
27.6;0.066666667;-0.808196;0.962383;0.833203;-0.949239
27.6;0.071428571;-0.751571;0.942916;0.812597;-0.89452
27.6;0.076923077;-0.662745;0.887884;0.756204;-0.807891
27.6;0.083333333;-0.57332;0.861791;0.728569;-0.721094
27.6;0.090909091;-0.469529;0.830651;0.695599;-0.620474
27.6;0.1;-0.32431;0.785719;0.648453;-0.479123
27.6;0.111111111;-0.185736;0.783544;0.643631;-0.345483
27.6;0.125;0.0187463;0.780606;0.637368;-0.147356
27.6;0.142857143;0.279816;0.821107;0.673631;0.105119
27.6;0.166666667;0.670799;0.926681;0.773591;0.483908
27.6;0.2;1.30978;1.18464;1.0238;1.10422
27.7;0.02;-0.827871;0.813184;0.695433;-0.949992
27.7;0.020408163;-0.861995;0.843798;0.72599;-0.984305
27.7;0.020833333;-0.979757;0.959487;0.84172;-1.10236
27.7;0.021276596;-1.00761;0.989082;0.871248;-1.13041
27.7;0.02173913;-1.01827;0.998602;0.880674;-1.14126
27.7;0.022222222;-1.02966;1.01093;0.892902;-1.15283
27.7;0.022727273;-1.03852;1.01983;0.901705;-1.16189
27.7;0.023255814;-1.04756;1.02916;0.910919;-1.17114
27.7;0.023809524;-1.05533;1.03708;0.91872;-1.17911
27.7;0.024390244;-1.06298;1.04491;0.92643;-1.18699
27.7;0.025;-1.06998;1.05216;0.933553;-1.19423
27.7;0.025641026;-1.07763;1.06004;0.941295;-1.20212
27.7;0.026315789;-1.08543;1.06552;0.946626;-1.21018
27.7;0.027027027;-1.08971;1.07077;0.951721;-1.21473
27.7;0.027777778;-1.09279;1.07605;0.956831;-1.21809
27.7;0.028571429;-1.09456;1.07996;0.960564;-1.22015
27.7;0.029411765;-1.09643;1.08238;0.962795;-1.22234
27.7;0.03030303;-1.16534;1.16972;1.05003;-1.29166
27.7;0.03125;-1.17295;1.17087;1.05097;-1.29965
27.7;0.032258065;-1.17496;1.16675;1.04662;-1.30203
27.7;0.033333333;-1.17217;1.16853;1.04815;-1.29965
27.7;0.034482759;-1.16699;1.1627;1.04204;-1.2949
27.7;0.035714286;-1.15915;1.15678;1.03584;-1.28751
27.7;0.037037037;-1.14322;1.14716;1.0259;-1.27206
27.7;0.038461538;-1.13091;1.13941;1.01781;-1.26028
27.7;0.04;-1.10945;1.12397;1.002;-1.23938
27.7;0.041666667;-1.14941;1.16562;1.04332;-1.28003
27.7;0.043478261;-1.12354;1.14614;1.0234;-1.25483
27.7;0.045454545;-1.09272;1.12707;1.00385;-1.22474
27.7;0.047619048;-1.05878;1.1005;0.976743;-1.1916
27.7;0.05;-1.01903;1.07217;0.947825;-1.15273
27.7;0.052631579;-1.0171;1.08751;0.96258;-1.15184
27.7;0.055555556;-0.965823;1.04803;0.922371;-1.10166
27.7;0.058823529;-0.906722;1.0113;0.88483;-1.0438
27.7;0.0625;-0.873981;1.00021;0.872879;-1.01251
27.7;0.066666667;-0.800987;0.956362;0.827998;-0.941121
27.7;0.071428571;-0.745142;0.936653;0.807151;-0.887176
27.7;0.076923077;-0.65723;0.882104;0.751244;-0.801457
27.7;0.083333333;-0.567944;0.855747;0.723347;-0.71479
27.7;0.090909091;-0.46432;0.825213;0.690987;-0.614328
27.7;0.1;-0.319306;0.781016;0.644579;-0.47317
27.7;0.111111111;-0.18099;0.778619;0.63954;-0.33977
27.7;0.125;0.0231596;0.775402;0.633002;-0.141956
27.7;0.142857143;0.283782;0.81852;0.671893;0.110099
27.7;0.166666667;0.67413;0.927664;0.775436;0.488293
27.7;0.2;1.31214;1.18222;1.02225;1.1077
27.8;0.02;-0.827062;0.811915;0.694965;-0.94835
27.8;0.020408163;-0.95684;0.937619;0.820725;-1.07843
27.8;0.020833333;-0.882244;0.865343;0.748266;-1.0039
27.8;0.021276596;-1.00567;0.987103;0.870068;-1.12764
27.8;0.02173913;-1.01622;0.996643;0.879514;-1.13837
27.8;0.022222222;-1.02726;1.00877;0.891547;-1.1496
27.8;0.022727273;-1.03599;1.0177;0.900366;-1.15852
27.8;0.023255814;-1.0449;1.02659;0.909145;-1.16764
27.8;0.023809524;-1.05277;1.03451;0.916953;-1.17572
27.8;0.024390244;-1.06002;1.04235;0.92467;-1.18319
27.8;0.025;-1.06687;1.04937;0.931557;-1.19027
27.8;0.025641026;-1.07463;1.057;0.939051;-1.19827
27.8;0.026315789;-1.08226;1.06248;0.944377;-1.20616
27.8;0.027027027;-1.08551;1.06798;0.949731;-1.20968
27.8;0.027777778;-1.08896;1.07245;0.95403;-1.21341
27.8;0.028571429;-1.09082;1.07634;0.95774;-1.21556
27.8;0.029411765;-1.09248;1.07845;0.959661;-1.21754
27.8;0.03030303;-1.16148;1.16753;1.04865;-1.28696
27.8;0.03125;-1.17217;1.16475;1.04564;-1.29801
27.8;0.032258065;-1.16995;1.16209;1.04276;-1.29617
27.8;0.033333333;-1.16477;1.16089;1.0413;-1.29138
27.8;0.034482759;-1.16176;1.15757;1.03772;-1.28881
27.8;0.035714286;-1.15209;1.15227;1.03212;-1.27959
27.8;0.037037037;-1.13655;1.14149;1.02103;-1.26453
27.8;0.038461538;-1.12179;1.13213;1.01133;-1.25029
27.8;0.04;-1.10365;1.11846;0.997294;-1.23272
27.8;0.041666667;-1.14322;1.16;1.0385;-1.27298
27.8;0.043478261;-1.11739;1.1404;1.01845;-1.24781
27.8;0.045454545;-1.08612;1.12074;0.998314;-1.21727
27.8;0.047619048;-1.05219;1.09446;0.971505;-1.18414
27.8;0.05;-1.01246;1.06596;0.942417;-1.14529
27.8;0.052631579;-1.01055;1.08112;0.956993;-1.14442
27.8;0.055555556;-0.959307;1.04143;0.916573;-1.09426
27.8;0.058823529;-0.900235;1.00504;0.879381;-1.03642
27.8;0.0625;-0.868214;0.993117;0.866586;-1.00585
27.8;0.066666667;-0.793831;0.949626;0.822069;-0.933065
27.8;0.071428571;-0.739562;0.929624;0.80093;-0.880694
27.8;0.076923077;-0.650041;0.877818;0.747772;-0.793355
27.8;0.083333333;-0.561678;0.851333;0.719748;-0.707604
27.8;0.090909091;-0.458124;0.823407;0.690003;-0.607201
27.8;0.1;-0.313197;0.776262;0.640648;-0.466117
27.8;0.111111111;-0.174986;0.773645;0.635391;-0.332809
27.8;0.125;0.0275178;0.770148;0.628578;-0.136622
27.8;0.142857143;0.28592;0.814399;0.668609;0.113238
27.8;0.166666667;0.677404;0.925091;0.773711;0.492611
27.8;0.2;1.31717;1.17975;1.02063;1.11384
27.9;0.02;-0.824452;0.811571;0.695415;-0.944914
27.9;0.020408163;-0.921268;0.898778;0.782631;-1.04199
27.9;0.020833333;-0.880033;0.864299;0.748014;-1.00086
27.9;0.021276596;-1.00401;0.985281;0.869037;-1.12515
27.9;0.02173913;-1.01445;0.994634;0.878295;-1.13577
27.9;0.022222222;-1.02561;1.00678;0.890349;-1.14711
27.9;0.022727273;-1.03399;1.01551;0.898968;-1.15569
27.9;0.023255814;-1.04302;1.02441;0.907765;-1.16492
27.9;0.023809524;-1.05051;1.03213;0.915359;-1.17263
27.9;0.024390244;-1.05763;1.03974;0.922851;-1.17997
27.9;0.025;-1.06434;1.04677;0.929747;-1.1869
27.9;0.025641026;-1.0714;1.05416;0.936999;-1.19421
27.9;0.026315789;-1.07721;1.05989;0.942583;-1.20027
27.9;0.027027027;-1.08193;1.06515;0.947682;-1.20526
27.9;0.027777778;-1.08489;1.06934;0.951711;-1.2085
27.9;0.028571429;-1.08654;1.07239;0.954579;-1.21044
27.9;0.029411765;-1.08766;1.07447;0.956468;-1.21188
27.9;0.03030303;-1.16087;1.16176;1.04366;-1.28551
27.9;0.03125;-1.1688;1.15979;1.04148;-1.2938
27.9;0.032258065;-1.165;1.1577;1.03915;-1.29037
27.9;0.033333333;-1.16023;1.15611;1.03732;-1.286
27.9;0.034482759;-1.15658;1.15307;1.034;-1.28278
27.9;0.035714286;-1.14698;1.14701;1.02765;-1.27363
27.9;0.037037037;-1.13032;1.1365;1.01683;-1.25745
27.9;0.038461538;-1.11519;1.12705;1.00704;-1.24283
27.9;0.04;-1.09791;1.1129;0.992525;-1.22613
27.9;0.041666667;-1.13708;1.15434;1.03363;-1.26598
27.9;0.043478261;-1.11129;1.1346;1.01345;-1.24085
27.9;0.045454545;-1.08006;1.1148;0.993171;-1.21034
27.9;0.047619048;-1.04566;1.08837;0.966208;-1.17674
27.9;0.05;-1.00595;1.06019;0.937444;-1.13791
27.9;0.052631579;-1.00292;1.0752;0.951867;-1.13591
27.9;0.055555556;-0.952844;1.03588;0.911816;-1.08692
27.9;0.058823529;-0.893801;0.998739;0.873873;-1.02911
27.9;0.0625;-0.860435;0.987833;0.862101;-0.997181
27.9;0.066666667;-0.788204;0.947492;0.82074;-0.926551
27.9;0.071428571;-0.732443;0.923973;0.796081;-0.872679
27.9;0.076923077;-0.643769;0.871938;0.742695;-0.78618
27.9;0.083333333;-0.553575;0.845189;0.71441;-0.698588
27.9;0.090909091;-0.451981;0.817871;0.685276;-0.600138
27.9;0.1;-0.308301;0.77146;0.636659;-0.460291
27.9;0.111111111;-0.169037;0.769761;0.632325;-0.32591
27.9;0.125;0.0318216;0.766137;0.62539;-0.131351
27.9;0.142857143;0.291546;0.81023;0.665269;0.119862
27.9;0.166666667;0.680623;0.918962;0.768417;0.496863
27.9;0.2;1.31942;1.17723;1.01897;1.11718
28;0.02;-0.823128;0.810202;0.69483;-0.942774
28;0.020408163;-0.920485;0.897848;0.782485;-1.04039
28;0.020833333;-0.878303;0.862595;0.747094;-0.998314
28;0.021276596;-1.00195;0.98341;0.867948;-1.12227
28;0.02173913;-1.01228;0.992575;0.877019;-1.13278
28;0.022222222;-1.02377;1.0041;0.888444;-1.14446
28;0.022727273;-1.03204;1.01283;0.89707;-1.15291
28;0.023255814;-1.04046;1.02197;0.9061;-1.16154
28;0.023809524;-1.04781;1.02969;0.913707;-1.1691
28;0.024390244;-1.05504;1.03708;0.920975;-1.17655
28;0.025;-1.06133;1.04387;0.927634;-1.18307
28;0.025641026;-1.06823;1.05102;0.934638;-1.19021
28;0.026315789;-1.07386;1.05674;0.940218;-1.1961
28;0.027027027;-1.07897;1.0612;0.94452;-1.20147
28;0.027777778;-1.08175;1.06537;0.948521;-1.20453
28;0.028571429;-1.0829;1.06894;0.951917;-1.20598
28;0.029411765;-1.08351;1.07072;0.953504;-1.2069
28;0.03030303;-1.15648;1.1577;1.04039;-1.28029
28;0.03125;-1.16416;1.1554;1.03786;-1.28832
28;0.032258065;-1.16044;1.15326;1.03549;-1.28497
28;0.033333333;-1.1554;1.15162;1.0336;-1.28033
28;0.034482759;-1.15109;1.14818;1.0299;-1.27645
28;0.035714286;-1.14154;1.14205;1.02347;-1.26734
28;0.037037037;-1.12455;1.1311;1.01221;-1.25083
28;0.038461538;-1.10986;1.12155;1.00232;-1.23666
28;0.04;-1.0918;1.10769;0.98809;-1.21916
28;0.041666667;-1.131;1.14862;1.02869;-1.25904
28;0.043478261;-1.10477;1.12876;1.00839;-1.23348
28;0.045454545;-1.07356;1.10882;0.987969;-1.20299
28;0.047619048;-1.03918;1.0827;0.961322;-1.1694
28;0.05;-0.999494;1.05388;0.931919;-1.13059
28;0.052631579;-0.996484;1.06871;0.946163;-1.12861
28;0.055555556;-0.945826;1.02918;0.905901;-1.07904
28;0.058823529;-0.886775;0.992968;0.868892;-1.02121
28;0.0625;-0.854085;0.981878;0.856935;-0.989955
28;0.066666667;-0.781892;0.937997;0.812032;-0.919358
28;0.071428571;-0.726174;0.918273;0.791175;-0.865522
28;0.076923077;-0.637549;0.86678;0.738335;-0.779068
28;0.083333333;-0.549304;0.839836;0.709855;-0.693418
28;0.090909091;-0.446932;0.812285;0.680492;-0.59418
28;0.1;-0.303459;0.76661;0.632614;-0.454527
28;0.111111111;-0.165765;0.765828;0.629204;-0.321703
28;0.125;0.0360716;0.76466;0.624732;-0.126144
28;0.142857143;0.295347;0.806014;0.661874;0.124647
28;0.166666667;0.683787;0.918051;0.768341;0.50105
28;0.2;1.32161;1.17467;1.01725;1.12045
28.1;0.02;-0.82206;0.808589;0.693993;-0.940899
28.1;0.020408163;-0.856433;0.838565;0.72391;-0.975458
28.1;0.020833333;-0.972317;0.952405;0.837785;-1.09163
28.1;0.021276596;-0.999511;0.981282;0.866594;-1.11902
28.1;0.02173913;-1.00971;0.990467;0.875685;-1.12939
28.1;0.022222222;-1.02038;1.00223;0.887348;-1.14025
28.1;0.022727273;-1.02872;1.01076;0.895779;-1.14878
28.1;0.023255814;-1.03723;1.01947;0.904378;-1.15749
28.1;0.023809524;-1.04467;1.02698;0.911766;-1.16514
28.1;0.024390244;-1.05147;1.03414;0.918803;-1.17217
28.1;0.025;-1.05785;1.04093;0.925464;-1.17878
28.1;0.025641026;-1.06511;1.04807;0.93247;-1.18627
28.1;0.026315789;-1.07222;1.05303;0.937282;-1.19363
28.1;0.027027027;-1.07492;1.05826;0.942356;-1.1966
28.1;0.027777778;-1.07807;1.06216;0.946088;-1.20003
28.1;0.028571429;-1.07932;1.06573;0.949477;-1.20157
28.1;0.029411765;-1.08033;1.06721;0.950771;-1.2029
28.1;0.03030303;-1.148;1.15301;1.03647;-1.27098
28.1;0.03125;-1.15463;1.1537;1.03694;-1.27797
28.1;0.032258065;-1.15559;1.14876;1.03177;-1.27929
28.1;0.033333333;-1.14991;1.14707;1.02983;-1.27401
28.1;0.034482759;-1.14602;1.14324;1.02573;-1.27054
28.1;0.035714286;-1.13615;1.13704;1.01924;-1.26112
28.1;0.037037037;-1.12039;1.12601;1.0079;-1.24584
28.1;0.038461538;-1.105;1.11637;0.997922;-1.23096
28.1;0.04;-1.08616;1.10242;0.983597;-1.21269
28.1;0.041666667;-1.12496;1.14285;1.0237;-1.25217
28.1;0.043478261;-1.09877;1.12286;1.00327;-1.22664
28.1;0.045454545;-1.06712;1.10323;0.983158;-1.1957
28.1;0.047619048;-1.03275;1.07651;0.955909;-1.16213
28.1;0.05;-0.993088;1.04802;0.926831;-1.12333
28.1;0.052631579;-0.990098;1.06269;0.940921;-1.12137
28.1;0.055555556;-0.939467;1.02298;0.900479;-1.07182
28.1;0.058823529;-0.880445;0.986565;0.863269;-1.01402
28.1;0.0625;-0.847787;0.975873;0.851713;-0.982791
28.1;0.066666667;-0.775632;0.931776;0.806594;-0.912227
28.1;0.071428571;-0.719956;0.91181;0.785496;-0.858427
28.1;0.076923077;-0.632246;0.860802;0.733144;-0.772882
28.1;0.083333333;-0.542251;0.834434;0.705245;-0.685472
28.1;0.090909091;-0.440895;0.807573;0.676573;-0.58724
28.1;0.1;-0.297509;0.761711;0.628513;-0.447663
28.1;0.111111111;-0.161233;0.76071;0.624886;-0.316244
28.1;0.125;0.0417756;0.757972;0.618848;-0.11949
28.1;0.142857143;0.297322;0.80324;0.659916;0.127594
28.1;0.166666667;0.686895;0.917096;0.768212;0.505173
28.1;0.2;1.32375;1.1742;1.01762;1.12366
28.2;0.02;-0.821248;0.806732;0.692903;-0.939288
28.2;0.020408163;-0.950023;0.931032;0.817253;-1.06836
28.2;0.020833333;-0.87521;0.858635;0.744676;-0.99361
28.2;0.021276596;-0.997558;0.979313;0.865391;-1.11626
28.2;0.02173913;-1.00741;0.988311;0.874295;-1.12629
28.2;0.022222222;-1.01818;1.00009;0.885979;-1.13725
28.2;0.022727273;-1.0264;1.00843;0.89421;-1.14566
28.2;0.023255814;-1.03477;1.01693;0.9026;-1.15423
28.2;0.023809524;-1.04182;1.02445;0.91;-1.16149
28.2;0.024390244;-1.04873;1.03162;0.917051;-1.16861
28.2;0.025;-1.05495;1.03818;0.923482;-1.17506
28.2;0.025641026;-1.06177;1.04508;0.930246;-1.18213
28.2;0.026315789;-1.06897;1.04979;0.934802;-1.18958
28.2;0.027027027;-1.07234;1.05422;0.93908;-1.19321
28.2;0.027777778;-1.07445;1.05864;0.943326;-1.1956
28.2;0.028571429;-1.07549;1.06191;0.946423;-1.19693
28.2;0.029411765;-1.07628;1.06366;0.94798;-1.19803
28.2;0.03030303;-1.14436;1.15093;1.03515;-1.26651
28.2;0.03125;-1.15372;1.14768;1.03168;-1.27624
28.2;0.032258065;-1.15147;1.14422;1.02799;-1.27435
28.2;0.033333333;-1.14729;1.14541;1.02893;-1.27057
28.2;0.034482759;-1.14099;1.13859;1.02185;-1.26469
28.2;0.035714286;-1.13043;1.13232;1.01529;-1.25458
28.2;0.037037037;-1.1159;1.1216;1.00425;-1.24052
28.2;0.038461538;-1.10264;1.11303;0.99535;-1.22778
28.2;0.04;-1.08058;1.09671;0.978655;-1.20627
28.2;0.041666667;-1.11943;1.13785;1.01947;-1.2458
28.2;0.043478261;-1.09096;1.11777;0.998945;-1.21799
28.2;0.045454545;-1.06023;1.09536;0.976052;-1.18797
28.2;0.047619048;-1.02638;1.07074;0.950909;-1.15491
28.2;0.05;-0.986732;1.0421;0.921685;-1.11613
28.2;0.052631579;-0.983764;1.05663;0.935623;-1.11419
28.2;0.055555556;-0.932553;1.01673;0.895;-1.06406
28.2;0.058823529;-0.874166;0.980696;0.858173;-1.00689
28.2;0.0625;-0.842228;0.968577;0.845189;-0.976375
28.2;0.066666667;-0.767947;0.925507;0.8011;-0.903677
28.2;0.071428571;-0.713789;0.906012;0.780476;-0.851392
28.2;0.076923077;-0.62613;0.855548;0.72867;-0.765891
28.2;0.083333333;-0.538083;0.828144;0.699736;-0.680424
28.2;0.090909091;-0.434909;0.802812;0.672599;-0.580361
28.2;0.1;-0.292771;0.756766;0.624357;-0.442022
28.2;0.111111111;-0.155442;0.756684;0.621654;-0.309532
28.2;0.125;0.0444125;0.755111;0.616788;-0.115917
28.2;0.142857143;0.301016;0.80042;0.657903;0.132253
28.2;0.166666667;0.68995;0.91434;0.766272;0.509231
28.2;0.2;1.32855;1.17155;1.0158;1.12954
28.3;0.02;-0.81884;0.806389;0.693321;-0.936087
28.3;0.020408163;-0.912332;0.894964;0.781905;-1.02983
28.3;0.020833333;-0.872556;0.857802;0.744603;-0.990162
28.3;0.021276596;-0.995875;0.977502;0.86434;-1.11378
28.3;0.02173913;-1.00584;0.986529;0.873272;-1.12393
28.3;0.022222222;-1.0165;0.998124;0.88477;-1.13477
28.3;0.022727273;-1.02436;1.00627;0.892806;-1.14282
28.3;0.023255814;-1.0326;1.01479;0.901219;-1.15126
28.3;0.023809524;-1.03977;1.02187;0.908178;-1.15864
28.3;0.024390244;-1.04654;1.02905;0.915242;-1.16562
28.3;0.025;-1.05235;1.03539;0.921443;-1.17167
28.3;0.025641026;-1.05875;1.0423;0.928215;-1.1783
28.3;0.026315789;-1.06413;1.04726;0.933037;-1.18393
28.3;0.027027027;-1.06868;1.05119;0.936802;-1.18874
28.3;0.027777778;-1.07029;1.0556;0.941051;-1.19063
28.3;0.028571429;-1.07141;1.05804;0.943312;-1.19204
28.3;0.029411765;-1.07136;1.05948;0.944559;-1.1923
28.3;0.03030303;-1.14299;1.14466;1.02964;-1.26434
28.3;0.03125;-1.15154;1.14253;1.02729;-1.27325
28.3;0.032258065;-1.14706;1.13995;1.02447;-1.26913
28.3;0.033333333;-1.14226;1.14077;1.02505;-1.26473
28.3;0.034482759;-1.13602;1.13356;1.01757;-1.2589
28.3;0.035714286;-1.12552;1.12757;1.01129;-1.24885
28.3;0.037037037;-1.10948;1.11677;1.00018;-1.23329
28.3;0.038461538;-1.09665;1.10776;0.990837;-1.22097
28.3;0.04;-1.07462;1.09135;0.974049;-1.19949
28.3;0.041666667;-1.11349;1.1324;1.01477;-1.23904
28.3;0.043478261;-1.08507;1.11221;0.994139;-1.21127
28.3;0.045454545;-1.05389;1.08967;0.971127;-1.1808
28.3;0.047619048;-1.02005;1.06445;0.945383;-1.14775
28.3;0.05;-0.980427;1.03614;0.916483;-1.109
28.3;0.052631579;-0.976336;1.05051;0.930268;-1.10592
28.3;0.055555556;-0.925689;1.01098;0.890016;-1.05635
28.3;0.058823529;-0.867294;0.974779;0.853022;-0.99917
28.3;0.0625;-0.833967;0.963718;0.841098;-0.967263
28.3;0.066666667;-0.762527;0.92318;0.799547;-0.897404
28.3;0.071428571;-0.707674;0.900167;0.775401;-0.844417
28.3;0.076923077;-0.620065;0.849474;0.723368;-0.75896
28.3;0.083333333;-0.532078;0.823488;0.695856;-0.673544
