3.8;33;38.5037;38.1701;-1.47961;1.25768
3.8;34;39.6772;39.3486;-1.63349;1.39501
3.8;35;40.8517;40.5271;-1.73493;1.48432
3.8;36;42.027;41.7055;-1.85895;1.58856
3.8;37;43.2031;42.884;-2.00159;1.71395
3.8;38;44.3799;44.0625;-2.17358;1.85929
3.8;39;45.5574;45.241;-2.44119;2.10177
3.8;40;46.7353;46.4194;-2.68852;2.30617
3.8;41;47.9138;47.5979;-2.98606;2.55593
3.8;42;49.0927;48.7764;-3.39547;2.90598
3.8;43;50.2719;49.9549;-3.82752;3.26368
3.8;44;51.4514;51.1334;-4.39938;3.73006
3.8;45;52.6312;52.3119;-5.0306;4.22804
3.8;46;53.8113;53.4904;-5.84273;4.85808
3.8;47;54.9915;54.6689;-6.81374;5.59233
3.8;48;56.1718;55.8474;-7.92302;6.38365
3.8;49;57.3523;57.0259;-9.36206;7.37603
3.8;50;58.5329;58.2044;-10.996;8.43565
4;5;5.5689;5.1418;-12.9083;9.60483
4;6;6.8497;6.306;-14.9123;10.7575
4;7;8.0988;7.471;-0.791294;0.572715
4;8;9.3198;8.6364;-0.677722;0.582469
4;9;10.5182;9.8021;-0.736991;0.629974
4;10;11.6992;10.968;-0.749764;0.642095
4;11;12.8672;12.134;-0.762946;0.652084
4;12;14.0257;13.3001;-0.776757;0.663619
4;13;15.1773;14.4663;-0.791243;0.675689
4;14;16.3241;15.6325;-0.806656;0.688143
4;15;17.4677;16.7987;-0.821626;0.700812
4;16;18.6094;17.965;-0.838231;0.714114
4;17;19.75;19.1313;-0.855951;0.728713
4;18;20.8904;20.2976;-0.879113;0.747876
4;19;22.031;21.4639;-0.898102;0.763525
4;20;23.1723;22.6303;-0.911373;0.783159
4;21;24.3146;23.7967;-0.931524;0.802081
4;22;25.4581;24.9631;-0.96396;0.819048
4;23;26.603;26.1296;-1.04843;0.910173
4;24;27.7494;27.296;-1.08293;0.934592
4;25;28.8973;28.4625;-1.12396;0.961619
4;26;30.0467;29.629;-1.16564;1.00006
4;27;31.1977;30.7955;-1.21368;1.04005
4;28;32.3502;31.962;-1.26234;1.08232
4;29;33.5041;33.1285;-1.31843;1.13069
4;30;34.6594;34.2951;-1.38556;1.18925
4;31;35.816;35.4616;-1.46275;1.25729
4;32;36.9738;36.6282;-1.62201;1.40031
4;33;38.1328;37.7947;-1.7302;1.49346
4;34;39.2929;38.9613;-1.85775;1.60593
4;35;40.454;40.1278;-2.0069;1.73664
4;36;41.616;41.2944;-2.18672;1.89028
4;37;42.7788;42.461;-2.4649;2.13974
4;38;43.9424;43.6276;-2.71491;2.35258
4;39;45.1067;44.7941;-3.02169;2.61285
4;40;46.2716;45.9607;-3.44072;2.96985
4;41;47.4371;47.1273;-3.87903;3.33451
4;42;48.6031;48.2939;-4.46109;3.80758
4;43;49.7695;49.4605;-5.09324;4.30576
4;44;50.9363;50.6271;-5.91042;4.94534
4;45;52.1034;51.7937;-6.86436;5.66588
4;46;53.2709;52.9603;-7.95355;6.44413
4;47;54.4386;54.1269;-9.35439;7.41299
4;48;55.6065;55.2935;-10.9232;8.43708
4;49;56.7746;56.4601;-12.7262;9.55194
4;50;57.9429;57.6267;-14.5666;10.6299
4.2;5;5.5035;5.1033;-0.768701;0.557354
4.2;6;6.7743;6.2573;-0.653969;0.566089
4.2;7;8.0162;7.412;-0.714553;0.614101
4.2;8;9.2314;8.5672;-0.725675;0.626034
4.2;9;10.4246;9.7226;-0.738445;0.635981
4.2;10;11.6005;10.8781;-0.75298;0.647115
4.2;11;12.7632;12.0338;-0.766646;0.658766
4.2;12;13.9158;13.1895;-0.780592;0.670585
4.2;13;15.0612;14.3453;-0.795462;0.682981
4.2;14;16.2012;15.5012;-0.810902;0.696198
4.2;15;17.3374;16.657;-0.828272;0.710714
4.2;16;18.4712;17.8129;-0.850879;0.729616
4.2;17;19.6034;18.9688;-0.869693;0.745382
4.2;18;20.7349;20.1248;-0.890567;0.761797
4.2;19;21.8662;21.2808;-0.911972;0.780769
4.2;20;22.9978;22.4368;-0.935728;0.801809
4.2;21;24.13;23.5928;-1.02054;0.893793
4.2;22;25.2631;24.7488;-1.05598;0.919434
4.2;23;26.3973;25.9048;-1.09834;0.948034
4.2;24;27.5327;27.0609;-1.1417;0.98825
4.2;25;28.6694;28.217;-1.19128;1.03068
4.2;26;29.8075;29.3731;-1.2425;1.07556
4.2;27;30.947;30.5292;-1.30171;1.12736
4.2;28;32.0878;31.6853;-1.37161;1.18906
4.2;29;33.23;32.8414;-1.45254;1.26118
4.2;30;34.3735;33.9975;-1.61771;1.41059
4.2;31;35.5183;35.1536;-1.73099;1.5087
4.2;32;36.6643;36.3098;-1.86503;1.62595
4.2;33;37.8115;37.4659;-2.0193;1.76424
4.2;34;38.9597;38.6221;-2.20587;1.92429
4.2;35;40.109;39.7782;-2.49191;2.18357
4.2;36;41.2592;40.9344;-2.75377;2.40407
4.2;37;42.4102;42.0905;-3.06216;2.66509
4.2;38;43.5621;43.2467;-3.49087;3.03432
4.2;39;44.7148;44.4029;-3.93479;3.40401
4.2;40;45.8681;45.5591;-4.52137;3.88153
4.2;41;47.022;46.7152;-5.1544;4.38085
4.2;42;48.1766;47.8714;-5.96029;5.01001
4.2;43;49.3316;49.0276;-6.90915;5.73068
4.2;44;50.4871;50.1838;-7.97621;6.49417
4.2;45;51.643;51.34;-9.33727;7.43898
4.2;46;52.7992;52.4962;-10.8406;8.42593
4.2;47;53.9558;53.6524;-12.5417;9.48843
4.2;48;55.1127;54.8086;-14.2201;10.4942
4.2;49;56.2698;55.9647;-0.566905;0.480698
4.2;50;57.4271;57.1209;-0.679964;0.588001
4.4;5;5.4444;5.0692;-0.692056;0.600119
4.4;6;6.7056;6.2142;-0.703771;0.610103
4.4;7;7.9407;7.3598;-0.716791;0.621256
